X,Y
277.6083692538298,10275.284645933429
278.4068229007042,10274.929053636819
279.11675963486897,10271.74382291982
278.98748827537696,10281.684470225931
281.54063297091585,10282.616691084906
281.49767190322314,10286.15740705022
283.4531637964843,10282.048184519115
282.46413052837266,10286.034969848202
284.43549659088916,10285.085806565716
286.80458173061663,10286.77014138574
286.7154450478115,10283.419700258115
285.0245819894518,10288.547532885726
290.6680140848806,10286.647280200406
285.83755234044116,10288.114046989027
290.9540671426515,10291.295006887738
292.65501646062125,10295.494131167836
292.159890441382,10293.716903880542
295.63677830747423,10293.05057114535
293.1714065628717,10295.619571253717
296.555890734941,10294.64773878097
297.74395257653754,10292.626185598594
297.5832059043573,10305.45543299632
300.73578265081073,10298.794843913402
296.9553078077658,10298.62551060296
301.0114315876583,10302.85880614318
303.09060687867395,10301.996289521052
302.931780170416,10304.632469404483
303.09783933515035,10301.143496734987
306.3205824873581,10299.555114141785
307.30138257883186,10308.141519568364
307.45974554402727,10309.145203937704
306.25335440297977,10307.514567812812
309.02415225990717,10307.50109566161
309.5244494256879,10309.239792474536
310.4267570188958,10317.057475534824
310.3874026379782,10310.563562021192
313.72078017757104,10308.6868716416
313.21504039930005,10317.178270316357
315.1819032172612,10318.27521921849
316.7290689693403,10318.469118391295
317.5146504229021,10320.65113735763
318.6204099252776,10314.196655196589
317.5487315460003,10312.96266088508
318.59769485523964,10321.19899442748
325.10092107869855,10321.384891660626
320.98560001888137,10322.293424974037
322.38434400650175,10326.103095647564
322.6514716412766,10325.835618637802
325.8930558948645,10318.654416543957
325.83885105693537,10329.178335262486
325.286071122436,10335.583258152683
330.578929112992,10333.653578347283
329.09296917231364,10324.73029258199
330.81303881091253,10337.302421270337
330.42240176487263,10330.276173694372
330.7396766785863,10331.474519582673
333.8733525208528,10331.344059441722
333.5178243495621,10335.009448304912
335.1798940960226,10335.263929033985
334.176482602433,10335.438695682771
335.0814345024118,10338.975363695634
337.4769927704056,10342.136317523731
339.7954187576786,10334.476308365256
337.816027636302,10340.220162170861
341.4078445036518,10339.884737989285
342.23972459536066,10343.764066141357
342.8033964501183,10339.808485193027
348.0693285430424,10342.271429145383
346.6473931232058,10342.826757843555
344.4459163753044,10347.680395814228
345.20045775005445,10347.922499318318
346.7117734229016,10347.881985675469
347.67958091653105,10352.842129880588
350.4280457952576,10352.583598132982
353.34326315748586,10346.16281124338
352.9402613535428,10352.185637482029
354.17498508778084,10356.65423910287
354.2544255375998,10353.143964013309
353.31395038637186,10351.082259083738
358.24945297174224,10353.609734895583
356.07289428510387,10355.637577950167
359.21487619291247,10359.877874293621
359.4667705082731,10359.781783498156
359.8791357625115,10361.97936809174
360.16716718980285,10361.54573150655
360.14157858295886,10363.73918005877
362.6820314550712,10365.527918414951
366.7597390283262,10365.203215656911
362.57538754862094,10363.08921562902
364.03530778628397,10369.467912493787
366.5204412344627,10370.947567924439
369.7436807047434,10373.704479080985
369.4249471008074,10364.378297963773
371.0809626477882,10367.109644458866
372.4127188174264,10367.762188577328
372.97578587003665,10371.144393114218
372.8729379475158,10369.832388181947
375.46128177345446,10375.31583910485
375.6965947948271,10376.328899809676
375.1479093913533,10375.685470398363
376.3516776036156,10375.618570782352
378.1087693631547,10376.049852285081
378.8816507087491,10378.141470270466
380.87832853385083,10380.09327729972
381.41320423826386,10377.102538176308
385.1780385006625,10384.70747062492
383.3762248627063,10384.177069620795
385.38523777467077,10377.85394365921
385.5080774488345,10388.584683294253
387.47209039142206,10381.772881614934
388.19703308947913,10390.726528998288
386.4460733429148,10386.926533800352
389.8406900436903,10387.646608523159
388.9669923556319,10390.898264970234
389.80936079514925,10391.850251426631
394.7991214773755,10385.563144822652
392.22343393066046,10390.203583865052
396.26039750389015,10397.253394376958
395.4018983263562,10394.663818316569
395.9420861241575,10399.704380694739
395.0408950110535,10396.904626619847
398.51800746763314,10399.471733856102
398.8124952858869,10398.368074924732
399.1296795107571,10400.996197834931
402.1548301407212,10391.992478659351
405.32320595986954,10398.64245757652
406.94811205724733,10406.891174042772
405.4756356737636,10405.627356378764
404.15361300789345,10405.475590702075
407.2131107339407,10406.903789211312
405.99640296441544,10409.58431073686
406.83976365973643,10407.451458019017
408.63156323458963,10404.125115266403
410.93803142377686,10408.327931661632
409.30521977916635,10414.243001335151
409.3149948665173,10414.614803631961
414.13809967055954,10410.291225526053
414.2690933269813,10411.821657992152
413.0791368108048,10417.096822698064
416.48735015732433,10416.944111593366
417.14009745077215,10418.228736984875
419.13048429569096,10412.195434316547
418.75325013920224,10415.506976718047
421.05782492035246,10422.672300836208
421.70024634008524,10412.42139330048
423.96179901498624,10423.9968108292
421.40379616742234,10424.109252595948
424.99861108762303,10422.458125031348
423.87194939952076,10426.757261819312
426.1739732250876,10427.08823114502
425.96093826288717,10427.040523662605
428.96853396590484,10431.260273412609
427.9553043433781,10427.667457649888
430.6604821871939,10425.80030456156
429.557646034877,10429.478170425586
434.1873194743408,10430.60142691225
430.2364851340053,10429.500251753565
431.9540074577684,10432.956356332044
436.1918205122211,10430.200851510612
434.2409467422552,10436.286818294311
438.1171831206443,10428.531217609292
437.924508312436,10436.387636670974
436.2003722669264,10442.960228307169
440.6709173792944,10439.94220806959
438.3959377922865,10446.403004895285
441.2860993527855,10436.191039449086
443.4685663966059,10444.700716605212
445.45744338942916,10443.797301033637
445.9213662880778,10443.875323656619
445.9661665822529,10447.455156948474
446.96208450790374,10445.955633734979
448.2907565396843,10451.65508314937
449.36936067925274,10448.340311149426
450.42193063395297,10451.674282458831
452.61460771397856,10448.102901482265
453.78116593854315,10456.197049830671
455.11258458304263,10458.428861281538
454.50500552660486,10450.273243739312
454.4797632904681,10454.195571517781
456.14198265610804,10452.025303989629
456.83027859987413,10462.596474663293
458.45825624211153,10455.343004974286
459.29381009430654,10458.137669026
461.21544155626077,10462.069981004754
456.7843480367266,10463.20312170517
460.1996958517325,10457.062309637915
464.0103356695366,10464.692460536313
464.17199516320176,10464.39831459166
464.9149584039356,10469.554504801257
463.2423322227275,10464.749811989388
467.37118920093644,10467.173035230659
467.7861259868125,10465.58311404551
467.3327708780103,10474.477597103942
470.2132511512124,10474.016634492307
471.3648540030351,10472.466902638722
472.7378917692984,10471.734652994737
474.45634900520605,10473.811568950368
475.26317297519995,10472.626800580438
474.78653340298547,10474.819890369516
477.1888828349887,10472.683679806116
479.09109344243467,10478.212787537714
477.21494972555774,10475.995096044717
479.10679798561983,10479.703550673587
482.40431768400765,10479.259388616947
481.64278067064,10479.241114753588
484.7107677220842,10481.273012179216
483.9515439656086,10483.88989430894
482.29382097412923,10480.873181006069
487.12988352108056,10485.596926539947
484.97790360725037,10488.681732951478
487.6375408646757,10486.23050365302
487.55822271134434,10484.383285604114
488.7601375341399,10492.226322132263
492.22323300508367,10491.112811561175
491.737373905473,10490.66085453931
490.9355279994782,10488.565076503208
491.35920197200187,10491.76474776746
495.6106989546072,10499.034022057707
496.7762036732022,10495.0063807585
496.58975945577055,10499.621704459081
497.9522285272397,10496.975150168939
497.604065858413,10492.474852232244
498.30417186801753,10500.411745426285
498.2514902527948,10501.573888497358
500.5502705514162,10498.949437494557
500.0430431683002,10504.170578861016
501.5991964615811,10504.986418954326
505.16018397910545,10506.481557658668
503.3197641990785,10503.420419608552
506.0879639100342,10505.08846399451
506.09124178595476,10503.94577389031
508.63513708159473,10506.367372207464
510.903727711466,10515.740914477752
509.61862765080866,10510.895365534574
508.99531594436775,10517.263287471244
510.6729371154105,10509.24591803311
513.0150266312029,10512.563634196298
514.3918286456582,10512.107302295213
516.093593474899,10512.492559777953
514.6800174279956,10516.182629206427
516.6223437347634,10520.47064777242
518.3593676395341,10515.412514898
520.807989550282,10522.62835499619
519.726630105546,10521.309847310522
520.5688027718713,10520.713338335143
522.9518943560959,10524.369890675238
523.9061413481079,10517.647824340755
525.6353687024633,10529.547332573135
525.5797954893554,10522.042666189373
527.8369080280677,10520.969393641155
527.4729087555195,10528.118171280263
527.615113305669,10526.771185497053
531.2363015019488,10526.02986726193
529.3267776044971,10526.668727772252
532.0405678401555,10527.176396378241
531.1312415545592,10530.24892957139
530.9612712670555,10534.40081937888
535.4344385261392,10536.07761878189
533.3041180662585,10533.832344411136
535.2251237134548,10532.319283174704
536.6280447090511,10535.123457007647
537.1727677735233,10539.002433445132
538.9542190985364,10534.963576256918
540.6241088481166,10534.574920873984
540.1410866806551,10539.950094537922
541.1081572994209,10544.80118272226
539.9906839903829,10544.057227111376
541.4027504918515,10543.309801185964
545.4353982247317,10544.68759418936
544.1091947578691,10550.950506828945
546.5801191036358,10547.314011646971
546.06630940887,10545.863983595602
545.2491710077059,10552.298299233358
550.4619629359088,10550.666406708302
551.5204515681697,10549.01685348035
552.8725693500083,10544.664683993666
553.491732610282,10557.329675143545
552.0783848455478,10557.27268236403
557.7353915073218,10554.06218657948
555.7129058433914,10558.63021244989
557.2765396098797,10551.000609418985
559.2438432518715,10559.492985898043
556.9249028587137,10560.3396790373
561.9918229952186,10558.346298834442
561.294077306247,10561.416384777582
562.4142712374173,10562.601866525312
566.3357276824784,10560.7118955265
563.2885459816478,10562.721062368779
566.6214570779317,10565.862110444867
567.8834807840851,10565.281136495854
566.977254651965,10566.360920105224
566.3220243745669,10570.881367140515
568.0451410276439,10565.250991462473
570.1955390052143,10567.11214837617
570.4876664089212,10573.684146676424
569.703356929825,10571.39835927354
574.8397387241013,10567.83624017973
571.9860333742267,10578.892370313572
576.2497453536924,10579.623946745398
574.4199295924495,10571.455238679007
574.7645587793567,10575.903280204931
577.9684722520167,10578.495988109566
578.725489150908,10570.569590547364
582.177470716614,10577.445225977595
583.1220669605359,10579.736769567295
580.7959418709116,10584.328084572644
582.5359622470986,10582.7531120433
583.266906708955,10580.631050135382
583.7414793989882,10582.58032057988
585.0549832891011,10587.615448686964
586.5338787239872,10586.604587088701
587.2209732394809,10582.54278852273
588.6711217940255,10585.12007493043
588.7550037722573,10588.836520924398
592.3225816400133,10592.483066749262
591.855837078396,10584.633257652687
590.2133973064819,10594.564080684859
592.5294336622915,10588.800946532447
593.3676997476443,10591.321336909208
597.1254216425504,10595.094584681328
597.0058153715755,10597.073177244542
598.9639668592862,10600.543679234115
600.7365317220781,10600.43854451687
599.2924528990662,10600.92713506382
601.9226417242123,10599.25110274563
601.7052041202763,10605.81840601195
602.2851339129327,10606.397736673445
605.2108103735277,10605.943074129185
606.3561371624681,10598.27876748868
607.1777714533204,10607.768286047309
606.1456910889951,10600.69318200506
606.9968903707762,10610.174490063451
609.7450896401311,10602.40448239046
611.9207924828019,10607.629930021629
611.4418542112707,10615.265166123885
613.8937288480879,10613.085407364455
613.5301801863452,10608.883521935886
612.3632930705091,10613.227389003137
616.2011625159756,10612.816046811164
619.0984710887609,10615.045722629548
616.6180728851227,10616.914189334397
619.9128447890218,10616.723523610264
619.3227127682737,10621.089263875803
617.9997891536965,10617.359408959928
622.6596582206143,10621.112094870356
625.0202036208013,10622.368601147977
622.6095598933256,10623.952014692133
625.9267830267628,10625.444903404356
624.4735954547858,10621.681690244028
626.5382494102623,10623.7746356765
626.2607516648213,10627.238059678006
631.2603261032826,10625.422019395724
629.4280053330525,10629.175095912926
628.9363797459717,10629.177095019963
630.5266231744056,10635.154902912544
629.726440152452,10631.822883829955
634.7679687656639,10631.024461334993
636.2345878161402,10631.381036740511
635.3327933933881,10637.269390079808
634.3367608060568,10635.740360930475
637.3961208429422,10636.456513468589
636.501667552332,10639.799202900065
638.5592493172998,10636.902148919291
640.7028441718256,10638.183467920044
640.1148583294372,10641.540743275924
642.012985820671,10644.361707155951
642.615024365789,10641.312917976475
643.4248900583412,10643.496575735893
644.7797573044169,10642.938887121589
646.5269095861652,10647.974709651231
644.0056947702067,10646.128517533336
646.1911781196975,10648.382390413042
647.6509468822884,10648.162561564139
651.2114211145187,10648.170565279863
651.3893974561837,10657.606201906923
652.9267798573204,10656.161126475195
652.2951935413847,10650.322779161761
655.7637336126187,10658.174609394453
653.8304799328855,10655.239478546022
656.555621698306,10660.888302004936
656.1667638572463,10654.431405248564
655.0303236357013,10660.68910151814
659.8102509653903,10657.893585096685
658.7275150692369,10658.153306636787
659.0718211183274,10660.908039674772
662.2810325584951,10659.095527232028
661.5605911549101,10661.58130599047
665.1622798597117,10666.940858876287
665.1417936927162,10663.779080355898
664.877654357409,10665.771911465443
669.0104038185731,10667.942996861148
667.7180480266898,10669.444960913128
667.9672215856762,10670.776575240423
670.5973109260084,10669.915262962259
671.8064335726631,10664.314915149249
672.248442004749,10667.504944893828
672.1101427307941,10677.56945919942
673.0754108627076,10671.278374499852
674.1219717524464,10677.130483794239
674.5657036936119,10679.715846067855
674.9506128855244,10678.492965618627
678.2963746431911,10677.91078796045
679.9688697825396,10679.042616919869
680.1248467350091,10684.21156990517
682.1567352349653,10681.30476313541
680.9958924285368,10679.797853624987
682.088479464156,10685.800083189319
682.0085131103158,10687.849064774002
687.1911196918642,10691.128136291109
685.1992901896871,10689.501370396934
686.7149728146949,10685.107398718912
690.5137535599023,10686.980126803895
686.2910536083118,10695.430746106738
687.5153139913771,10687.370460899012
689.2454291239122,10688.784868801089
690.7260279314536,10690.568723654005
691.0888308963747,10688.005654837472
695.3048964202658,10692.873189207992
696.1633807911885,10697.102553620682
696.2324819306349,10691.214267845628
695.9592544087433,10690.317146199532
696.4163475245733,10695.179549966195
700.2956090860797,10698.43692477474
700.1704628239995,10693.866749795921
699.662919224175,10704.369759624497
700.7644768307233,10696.563858546182
703.5233381037152,10702.637301529645
703.2287459444412,10712.39583502367
704.0808055994158,10702.887610219317
704.5853412811996,10703.96298773648
707.8538313623812,10710.549989884543
707.8040202068684,10705.69666675972
709.5851578882699,10711.534101796977
710.4446759318788,10708.609262592943
710.047591693204,10709.107411553714
714.1099720034292,10714.062906867406
712.1985342429583,10715.847598648612
717.1016400855547,10716.118648524307
714.3269051061989,10717.615672465363
714.6225369151076,10719.290393668167
718.8878488302199,10715.000805096864
717.6780133793187,10717.17724889261
718.6361088152303,10718.674178882491
718.9480740975249,10717.86199239398
721.1782334780639,10725.638091333463
722.7803992328622,10722.567694696143
724.3820682755563,10723.553253540207
721.8955734848677,10729.804884742836
726.8694971641079,10725.346044984512
727.2590394315149,10732.96021961887
726.6449627954256,10726.106461148029
727.1852462805441,10731.185186942266
728.99983339944,10733.03019490115
731.5091487238261,10729.291881642086
730.9078141808695,10732.177239097484
731.9851412136342,10727.592730255845
732.356732278932,10733.950752471352
733.261339914193,10734.359197689046
733.4778157481394,10738.513205557261
736.8871438371789,10740.066463636298
739.1993421785758,10730.90855273107
738.2015140644063,10738.766858320772
738.7351212125628,10734.832090696458
740.9440800869149,10740.563003592362
739.7436528285472,10741.187477898422
742.9047043647508,10744.282774282157
742.3037278236184,10740.926499557087
745.8752848645578,10748.498586939095
744.6460027196123,10741.260986802376
744.7046993905584,10748.860710916038
745.3672092212074,10745.003588681395
747.3644337398357,10749.927925956772
747.4894931872323,10754.4091396707
752.2941210066352,10744.997905977676
750.779969718307,10750.73267930751
751.5496511774925,10758.701046459175
753.8321485870134,10752.875536266702
756.1244713361214,10760.548297035135
755.2033636525955,10751.564953609226
755.0311744858493,10755.294499738957
756.7558225184375,10759.088606956771
759.3021840123716,10764.601246879507
759.2376059154386,10760.361148885382
760.4684965098758,10757.477082275482
758.1461690557123,10757.555480017623
760.2335322827875,10757.805838177319
764.7359076100203,10757.841508630654
762.8652334177716,10762.696349709284
765.7901080228338,10765.977504466337
765.1820781238152,10767.359736837067
768.5126570883764,10763.745818325875
770.6928556052493,10770.420711106444
767.4162658492952,10774.749228120374
769.3557879264107,10767.87707371035
772.9437963306054,10768.965181516915
770.8842840763277,10767.13198278657
770.6519365444501,10772.563636340306
771.2974558962078,10769.59268730374
774.8269230784347,10780.79593401137
774.6179273928744,10774.555528100425
776.7298507039745,10778.504368588612
778.1238611346348,10775.683143373735
780.6708601240828,10778.766851302562
779.9381769424524,10774.472459530703
780.1886160932863,10790.862630379941
779.7718677138679,10778.487734307413
784.4929976138081,10783.36000962348
786.0074613825218,10779.111845212477
785.9960223742012,10782.373905937995
785.8294082645951,10788.797919385212
786.2149394553747,10789.222895351772
788.5062050715129,10794.550208970248
789.1139479873232,10789.690887348579
790.5345431312938,10791.696833750984
788.1192291838076,10790.439809682017
794.4039177055943,10787.565536167886
794.4825445729439,10792.86200703088
792.1743428624522,10796.31578599331
792.545426143902,10791.752493707047
795.2994582528696,10796.9057794736
799.0050083117223,10798.049502671107
797.6697652117964,10796.530566182555
798.0396797160388,10796.704030586949
802.2134618154438,10798.141718182524
801.9382182259706,10797.767568343434
800.4146910567042,10799.445348364765
803.685983431788,10802.706040230009
803.0818651051903,10798.687019077715
807.4075063852022,10804.263474482826
806.617004216282,10800.22071730828
806.9933398025208,10806.252596731172
808.9384580387762,10806.015040223248
810.6052768579241,10806.426123389814
810.2404737561287,10810.30047394097
810.609818102289,10811.946623959948
811.3616230280285,10810.207667201772
811.5042223155083,10811.844900939128
813.904769458302,10813.26551193535
813.2246937139563,10818.077997265975
818.1790606226874,10814.417553318932
815.0754568788072,10821.096458871665
820.0900282322059,10820.844135476857
817.5173534377559,10816.010497881347
820.8466548213111,10825.14070573747
823.338153253717,10825.853962319303
823.2337358578436,10819.926608069834
823.1274782725781,10827.4941929048
822.9998570359904,10824.24352922565
825.5326417716578,10823.521704192912
827.2985340836373,10829.864802917247
826.03441409214,10822.458625840884
828.4136146607251,10825.531205841513
830.0886427905587,10829.409767399455
832.1171716107068,10825.661980343113
831.1683898291994,10834.540097543135
832.7535043381589,10831.40965360596
832.8295725885544,10829.260285702787
832.9602537614481,10833.251609438976
836.5442388582617,10838.930723938907
837.1089184325331,10835.942682347317
836.4946352564755,10837.356973978034
835.8327836152315,10837.52254779392
838.6301113885153,10838.826127720682
839.5769349248186,10841.070749608536
840.3670351721414,10842.29901770388
841.0152817586182,10837.405925721734
842.3948744945203,10852.695350583665
841.3003044631777,10843.24275847282
844.4531976529772,10844.884332760566
849.8353873534439,10845.886656190107
847.6816451123345,10845.354782545268
848.2849351126049,10843.222922059744
850.3138427719523,10847.503933252692
850.866782048242,10856.29744609141
852.8047594456634,10853.203866198388
848.9944064733564,10850.175862048127
854.3127129679399,10853.46837944606
852.1054438372277,10854.22002376966
855.4036956369644,10855.238117156729
855.4696993646431,10857.126773956643
856.2799105745001,10854.913045919999
856.7707520128783,10856.448754501034
856.6458288547599,10860.910633279134
861.2319374261216,10854.98689268583
861.0691313377476,10861.984019561129
862.6952329760184,10862.133940856798
862.0665967357189,10863.018176965526
861.7657667988105,10864.603220743673
867.2913467573403,10869.116727812776
864.7241621182673,10865.266397983161
867.2000322144427,10864.296391171283
866.1647694490417,10874.394345271565
867.8975063486017,10868.423272883081
869.2448568464694,10871.98006998742
869.2561626040748,10866.92729413503
871.4767473809829,10873.74553985832
871.9178244332489,10874.650929777426
871.9857064112975,10879.933150303077
875.0999394101402,10873.180369285466
876.6951212943993,10872.250921835663
